sale_id,sale_date,product_id,units_sold,unit_price,promotion,discount_pct,sales_channel
1902,2025-04-18,P004,57,24999,False,0,B2B
1903,2025-04-19,P004,61,24999,False,0,Online
1904,2025-04-20,P004,55,24999,False,0,Online
1905,2025-04-21,P004,59,24999,False,0,Retail
1906,2025-04-22,P004,64,24999,False,0,Retail
1907,2025-04-23,P004,49,24999,False,0,Retail
1908,2025-04-24,P004,52,24999,False,0,B2B
1909,2025-04-25,P004,52,24999,False,0,Online
1910,2025-04-26,P004,53,24999,False,0,Retail
1911,2025-04-27,P004,63,24999,False,0,B2B
1912,2025-04-28,P004,83,24999,True,5,Online
1913,2025-04-29,P004,64,24999,False,0,Retail
1914,2025-04-30,P004,65,24999,False,0,Retail
1915,2025-05-01,P004,58,24999,True,20,Retail
1916,2025-05-02,P004,53,24999,False,0,Online
1917,2025-05-03,P004,45,24999,False,0,Retail
1918,2025-05-04,P004,46,24999,False,0,Retail
1919,2025-05-05,P004,56,24999,False,0,Retail
1920,2025-05-06,P004,53,24999,False,0,Online
1921,2025-05-07,P004,45,24999,False,0,Retail
1922,2025-05-08,P004,64,24999,False,0,B2B
1923,2025-05-09,P004,51,24999,False,0,Online
1924,2025-05-10,P004,53,24999,False,0,Online
1925,2025-05-11,P004,63,24999,False,0,Online
1926,2025-05-12,P004,63,24999,True,15,B2B
1927,2025-05-13,P004,41,24999,False,0,Online
1928,2025-05-14,P004,56,24999,False,0,B2B
1929,2025-05-15,P004,64,24999,False,0,Online
1930,2025-05-16,P004,71,24999,False,0,Retail
1931,2025-05-17,P004,42,24999,False,0,B2B
1932,2025-05-18,P004,53,24999,False,0,Online
1933,2025-05-19,P004,56,24999,False,0,Online
1934,2025-05-20,P004,56,24999,False,0,Online
1935,2025-05-21,P004,76,24999,False,0,Online
1936,2025-05-22,P004,48,24999,False,0,Online
1937,2025-05-23,P004,59,24999,False,0,Retail
1938,2025-05-24,P004,54,24999,False,0,Online
1939,2025-05-25,P004,57,24999,False,0,Retail
1940,2025-05-26,P004,63,24999,True,5,Online
1941,2025-05-27,P004,60,24999,False,0,Retail
1942,2025-05-28,P004,55,24999,False,0,Retail
1943,2025-05-29,P004,59,24999,False,0,Online
1944,2025-05-30,P004,56,24999,False,0,B2B
1945,2025-05-31,P004,56,24999,False,0,Online
1946,2025-06-01,P004,49,24999,False,0,Online
1947,2025-06-02,P004,61,24999,False,0,Retail
1948,2025-06-03,P004,56,24999,False,0,B2B
1949,2025-06-04,P004,64,24999,False,0,Retail
1950,2025-06-05,P004,59,24999,False,0,Online
1951,2025-06-06,P004,45,24999,False,0,Online
1952,2025-06-07,P004,60,24999,False,0,Retail
1953,2025-06-08,P004,45,24999,False,0,Online
1954,2025-06-09,P004,55,24999,False,0,Retail
1955,2025-06-10,P004,53,24999,False,0,B2B
1956,2025-06-11,P004,70,24999,False,0,Retail
1957,2025-06-12,P004,47,24999,True,5,Online
1958,2025-06-13,P004,82,24999,False,0,Online
1959,2025-06-14,P004,57,24999,False,0,Online
1960,2025-06-15,P004,52,24999,False,0,Online
1961,2025-06-16,P004,56,24999,False,0,Retail
1962,2025-06-17,P004,74,24999,True,15,Retail
1963,2025-06-18,P004,60,24999,False,0,Retail
1964,2025-06-19,P004,63,24999,False,0,B2B
1965,2025-06-20,P004,71,24999,True,10,Online
1966,2025-06-21,P004,50,24999,False,0,Retail
1967,2025-06-22,P004,49,24999,False,0,B2B
1968,2025-06-23,P004,73,24999,True,20,Online
1969,2025-06-24,P004,59,24999,False,0,Retail
1970,2025-06-25,P004,68,24999,False,0,Online
1971,2025-06-26,P004,62,24999,False,0,Online
1972,2025-06-27,P004,45,24999,True,15,Online
1973,2025-06-28,P004,55,24999,False,0,Retail
1974,2025-06-29,P004,53,24999,False,0,Online
1975,2025-06-30,P004,56,24999,False,0,Online
1976,2025-07-01,P004,55,24999,False,0,Retail
1977,2025-07-02,P004,68,24999,False,0,Retail
1978,2025-07-03,P004,66,24999,False,0,Retail
1979,2025-07-04,P004,53,24999,False,0,B2B
1980,2025-07-05,P004,55,24999,False,0,B2B
1981,2025-07-06,P004,47,24999,False,0,Online
1982,2025-07-07,P004,47,24999,False,0,Online
1983,2025-07-08,P004,52,24999,False,0,Online
1984,2025-07-09,P004,66,24999,False,0,Online
1985,2025-07-10,P004,66,24999,False,0,B2B
1986,2025-07-11,P004,64,24999,False,0,Retail
1987,2025-07-12,P004,58,24999,False,0,Retail
1988,2025-07-13,P004,56,24999,False,0,B2B
1989,2025-07-14,P004,55,24999,False,0,Retail
1990,2025-07-15,P004,62,24999,False,0,B2B
1991,2025-07-16,P004,64,24999,False,0,Retail
1992,2025-07-17,P004,64,24999,False,0,Online
1993,2025-07-18,P004,66,24999,False,0,Online
1994,2025-07-19,P004,56,24999,False,0,Online
1995,2025-07-20,P004,53,24999,False,0,Retail
1996,2025-07-21,P004,65,24999,False,0,Retail
1997,2025-07-22,P004,78,24999,True,20,Retail
1998,2025-07-23,P004,66,24999,True,20,Online
1999,2025-07-24,P004,55,24999,False,0,Online
2000,2025-07-25,P004,52,24999,False,0,Online
2001,2025-07-26,P004,46,24999,False,0,Online
2002,2025-07-27,P004,51,24999,False,0,Online
2003,2025-07-28,P004,53,24999,False,0,Online
2004,2025-07-29,P004,56,24999,False,0,Online
2005,2025-07-30,P004,45,24999,False,0,Online
2006,2025-07-31,P004,77,24999,True,20,Online
2007,2025-08-01,P004,68,24999,False,0,B2B
2008,2025-08-02,P004,58,24999,False,0,Online
2009,2025-08-03,P004,68,24999,False,0,Retail
2010,2025-08-04,P004,78,24999,False,0,Retail
2011,2025-08-05,P004,55,24999,False,0,Online
2012,2025-08-06,P004,73,24999,True,10,Retail
2013,2025-08-07,P004,86,24999,False,0,Online
2014,2025-08-08,P004,63,24999,False,0,Online
2015,2025-08-09,P004,68,24999,False,0,B2B
2016,2025-08-10,P004,63,24999,False,0,Online
2017,2025-08-11,P004,70,24999,False,0,Online
2018,2025-08-12,P004,52,24999,False,0,Retail
2019,2025-08-13,P004,74,24999,False,0,B2B
2020,2025-08-14,P004,62,24999,False,0,Online
2021,2025-08-15,P004,68,24999,False,0,Retail
2022,2025-08-16,P004,63,24999,False,0,Online
2023,2025-08-17,P004,73,24999,False,0,Online
2024,2025-08-18,P004,59,24999,False,0,Online
2025,2025-08-19,P004,53,24999,True,15,Online
2026,2025-08-20,P004,75,24999,False,0,B2B
2027,2025-08-21,P004,85,24999,False,0,Online
2028,2025-08-22,P004,82,24999,False,0,Retail
2029,2025-08-23,P004,63,24999,False,0,Online
2030,2025-08-24,P004,59,24999,False,0,B2B
2031,2025-08-25,P004,75,24999,False,0,Retail
2032,2025-08-26,P004,65,24999,False,0,Retail
2033,2025-08-27,P004,96,24999,True,15,Online
2034,2025-08-28,P004,77,24999,False,0,Online
2035,2025-08-29,P004,79,24999,False,0,Retail
2036,2025-08-30,P004,86,24999,False,0,Online
2037,2025-08-31,P004,66,24999,False,0,Online
2038,2025-09-01,P004,67,24999,False,0,Online
2039,2025-09-02,P004,69,24999,False,0,B2B
2040,2025-09-03,P004,54,24999,False,0,Retail
2041,2025-09-04,P004,65,24999,False,0,Online
2042,2025-09-05,P004,67,24999,False,0,Online
2043,2025-09-06,P004,98,24999,False,0,Online
2044,2025-09-07,P004,65,24999,False,0,Online
2045,2025-09-08,P004,65,24999,False,0,Online
2046,2025-09-09,P004,82,24999,False,0,Online
2047,2025-09-10,P004,80,24999,True,10,Online
2048,2025-09-11,P004,68,24999,False,0,B2B
2049,2025-09-12,P004,72,24999,False,0,Retail
2050,2025-09-13,P004,65,24999,False,0,B2B
2051,2025-09-14,P004,72,24999,False,0,B2B
2052,2025-09-15,P004,62,24999,False,0,Online
2053,2025-09-16,P004,65,24999,False,0,Online
2054,2025-09-17,P004,65,24999,False,0,B2B
2055,2025-09-18,P004,60,24999,False,0,B2B
2056,2025-09-19,P004,63,24999,False,0,Online
2057,2025-09-20,P004,59,24999,False,0,Retail
2058,2025-09-21,P004,72,24999,False,0,Retail
2059,2025-09-22,P004,73,24999,False,0,Online
2060,2025-09-23,P004,73,24999,False,0,Retail
2061,2025-09-24,P004,82,24999,False,0,Online
2062,2025-09-25,P004,73,24999,False,0,Online
2063,2025-09-26,P004,72,24999,False,0,Retail
2064,2025-09-27,P004,61,24999,False,0,Retail
2065,2025-09-28,P004,62,24999,False,0,Online
2066,2025-09-29,P004,63,24999,False,0,Online
2067,2025-09-30,P004,52,24999,False,0,Retail
2068,2025-10-01,P004,75,24999,True,5,Retail
2069,2025-10-02,P004,96,24999,True,10,Retail
2070,2025-10-03,P004,76,24999,False,0,Online
2071,2025-10-04,P004,64,24999,False,0,Online
2072,2025-10-05,P004,72,24999,False,0,Online
2073,2025-10-06,P004,72,24999,False,0,Online
2074,2025-10-07,P004,70,24999,False,0,Online
2075,2025-10-08,P004,66,24999,False,0,Retail
2076,2025-10-09,P004,63,24999,False,0,Online
2077,2025-10-10,P004,77,24999,False,0,Online
2078,2025-10-11,P004,72,24999,False,0,Retail
2079,2025-10-12,P004,57,24999,False,0,Retail
2080,2025-10-13,P004,62,24999,False,0,Retail
2081,2025-10-14,P004,68,24999,False,0,Retail
2082,2025-10-15,P004,77,24999,False,0,Online
2083,2025-10-16,P004,54,24999,False,0,Retail
2084,2025-10-17,P004,49,24999,False,0,Retail
2085,2025-10-18,P004,74,24999,True,20,Online
2086,2025-10-19,P004,49,24999,False,0,Online
2087,2025-10-20,P004,63,24999,False,0,Online
2088,2025-10-21,P004,70,24999,False,0,Retail
2089,2025-10-22,P004,63,24999,False,0,Retail
2090,2025-10-23,P004,81,24999,False,0,Retail
2091,2025-10-24,P004,71,24999,False,0,Retail
2092,2025-10-25,P004,64,24999,False,0,Online
2093,2025-10-26,P004,65,24999,False,0,B2B
2094,2025-10-27,P004,59,24999,False,0,Online
2095,2025-10-28,P004,77,24999,False,0,B2B
2096,2025-10-29,P004,68,24999,False,0,Retail
2097,2025-10-30,P004,71,24999,False,0,Retail
2098,2025-10-31,P004,62,24999,False,0,Online
2099,2025-11-01,P004,50,24999,False,0,Online
2100,2025-11-02,P004,64,24999,False,0,Online
2101,2025-11-03,P004,75,24999,False,0,Online
2102,2025-11-04,P004,59,24999,False,0,Online
2103,2025-11-05,P004,64,24999,False,0,Online
2104,2025-11-06,P004,81,24999,True,5,Online
2105,2025-11-07,P004,57,24999,False,0,B2B
2106,2025-11-08,P004,72,24999,False,0,Retail
2107,2025-11-09,P004,53,24999,False,0,Online
2108,2025-11-10,P004,71,24999,False,0,Retail
2109,2025-11-11,P004,86,24999,True,20,Retail
2110,2025-11-12,P004,75,24999,False,0,Online
2111,2025-11-13,P004,63,24999,False,0,Online
2112,2025-11-14,P004,70,24999,False,0,Online
2113,2025-11-15,P004,58,24999,False,0,Online
2114,2025-11-16,P004,52,24999,False,0,Retail
2115,2025-11-17,P004,78,24999,False,0,Retail
2116,2025-11-18,P004,61,24999,False,0,Retail
2117,2025-11-19,P004,68,24999,False,0,Online
2118,2025-11-20,P004,79,24999,True,15,B2B
2119,2025-11-21,P004,48,24999,False,0,Online
2120,2025-11-22,P004,57,24999,False,0,B2B
2121,2025-11-23,P004,79,24999,False,0,Online
2122,2025-11-24,P004,79,24999,False,0,Online
2123,2025-11-25,P004,66,24999,False,0,Retail
2124,2025-11-26,P004,71,24999,False,0,Retail
2125,2025-11-27,P004,66,24999,False,0,Online
2126,2025-11-28,P004,79,24999,False,0,Retail
2127,2025-11-29,P004,52,24999,False,0,Retail
2128,2025-11-30,P004,96,24999,True,20,B2B
2129,2025-12-01,P004,77,24999,False,0,B2B
2130,2025-12-02,P004,88,24999,True,15,B2B
2131,2025-12-03,P004,82,24999,True,5,Online
2132,2025-12-04,P004,84,24999,True,15,Online
2133,2025-12-05,P004,77,24999,False,0,B2B
2134,2025-12-06,P004,68,24999,False,0,B2B
2135,2025-12-07,P004,62,24999,False,0,Online
2136,2025-12-08,P004,64,24999,False,0,Online
2137,2025-12-09,P004,71,24999,False,0,Online
2138,2025-12-10,P004,82,24999,False,0,B2B
2139,2025-12-11,P004,56,24999,False,0,Retail
2140,2025-12-12,P004,59,24999,False,0,Online
2141,2025-12-13,P004,62,24999,False,0,Online
2142,2025-12-14,P004,65,24999,False,0,Online
2143,2025-12-15,P004,72,24999,False,0,Online
2144,2025-12-16,P004,68,24999,False,0,Online
2145,2025-12-17,P004,83,24999,True,15,Online
2146,2025-12-18,P004,85,24999,False,0,Online
2147,2025-12-19,P004,54,24999,False,0,Online
2148,2025-12-20,P004,52,24999,False,0,B2B
2149,2025-12-21,P004,60,24999,False,0,Online
2150,2025-12-22,P004,59,24999,False,0,Online
2151,2025-12-23,P004,75,24999,True,5,Online
2152,2025-12-24,P004,88,24999,False,0,Online
2153,2025-12-25,P004,74,24999,False,0,B2B
2154,2025-12-26,P004,71,24999,False,0,Online
2155,2025-12-27,P004,55,24999,False,0,Retail
2156,2025-12-28,P004,61,24999,False,0,Retail
2157,2025-12-29,P004,70,24999,False,0,Online
2158,2025-12-30,P004,69,24999,False,0,Retail
2159,2025-12-31,P004,84,24999,False,0,Retail
2160,2026-01-01,P004,61,24999,False,0,Online
2161,2026-01-02,P004,51,24999,False,0,Online
2162,2026-01-03,P004,57,24999,False,0,B2B
2163,2026-01-04,P004,58,24999,False,0,Online
2164,2026-01-05,P004,72,24999,False,0,Retail
2165,2026-01-06,P004,74,24999,False,0,Online
2166,2026-01-07,P004,55,24999,False,0,Online
2167,2026-01-08,P004,54,24999,False,0,Online
2168,2026-01-09,P004,52,24999,False,0,Online
2169,2026-01-10,P004,55,24999,False,0,Online
2170,2026-01-11,P004,60,24999,False,0,Retail
2171,2026-01-12,P004,65,24999,False,0,Retail
2172,2026-01-13,P004,62,24999,False,0,B2B
2173,2026-01-14,P004,62,24999,False,0,Retail
2174,2026-01-15,P004,77,24999,True,20,Retail
2175,2026-01-16,P004,56,24999,False,0,Online
2176,2026-01-17,P004,70,24999,False,0,Online
2177,2026-01-18,P004,45,24999,False,0,B2B
2178,2026-01-19,P004,67,24999,False,0,Online
2179,2026-01-20,P004,81,24999,False,0,Online
2180,2026-01-21,P004,65,24999,False,0,Online
2181,2026-01-22,P004,61,24999,False,0,B2B
2182,2026-01-23,P004,79,24999,True,20,Online
2183,2026-01-24,P004,55,24999,False,0,Retail
2184,2026-01-25,P004,61,24999,False,0,Online
2185,2026-01-26,P004,45,24999,False,0,Online
2186,2026-01-27,P004,68,24999,False,0,B2B
2187,2026-01-28,P004,50,24999,False,0,Online
2188,2026-01-29,P004,56,24999,False,0,Online
2189,2026-01-30,P004,55,24999,False,0,Retail
2190,2026-01-31,P004,61,24999,False,0,Online
2191,2026-02-01,P004,44,24999,True,5,Retail
2192,2026-02-02,P004,60,24999,False,0,Online
2193,2026-02-03,P004,75,24999,False,0,Online
2194,2026-02-04,P004,52,24999,False,0,B2B
2195,2026-02-05,P004,61,24999,False,0,Retail
2196,2026-02-06,P004,59,24999,False,0,Online
2197,2026-02-07,P004,61,24999,False,0,Retail
2198,2026-02-08,P004,51,24999,False,0,Online
2199,2026-02-09,P004,55,24999,False,0,Online
2200,2026-02-10,P004,64,24999,False,0,Online
2201,2026-02-11,P004,75,24999,True,5,Online
2202,2026-02-12,P004,64,24999,False,0,Online
2203,2026-02-13,P004,65,24999,False,0,Retail
2204,2026-02-14,P004,48,24999,False,0,Online
2205,2026-02-15,P004,85,24999,False,0,Retail
2206,2026-02-16,P004,69,24999,False,0,Online
2207,2026-02-17,P004,73,24999,False,0,Online
2208,2026-02-18,P004,61,24999,False,0,Retail
2209,2026-02-19,P004,63,24999,False,0,B2B
2210,2026-02-20,P004,60,24999,False,0,Retail
2211,2026-02-21,P004,46,24999,False,0,Online
2212,2026-02-22,P004,55,24999,False,0,Online
2213,2026-02-23,P004,67,24999,False,0,Online
2214,2026-02-24,P004,61,24999,False,0,B2B
2215,2026-02-25,P004,58,24999,False,0,Retail
2216,2026-02-26,P004,65,24999,False,0,Online
2217,2026-02-27,P004,69,24999,True,10,B2B
2218,2026-02-28,P004,52,24999,False,0,B2B
2219,2026-03-01,P004,77,24999,False,0,Online
2220,2026-03-02,P004,66,24999,False,0,Online
2221,2026-03-03,P004,59,24999,False,0,Online
2222,2026-03-04,P004,55,24999,False,0,Online
2223,2026-03-05,P004,71,24999,False,0,Online
2224,2026-03-06,P004,61,24999,False,0,Retail
2225,2026-03-07,P004,55,24999,False,0,Retail
2226,2026-03-08,P004,67,24999,False,0,Online
2227,2026-03-09,P004,80,24999,False,0,Online
2228,2026-03-10,P004,56,24999,False,0,Online
2229,2026-03-11,P004,51,24999,False,0,Online
2230,2026-03-12,P004,67,24999,False,0,Online
2231,2026-03-13,P004,59,24999,False,0,Online
2232,2026-03-14,P004,63,24999,False,0,Online
2233,2026-03-15,P004,44,24999,False,0,Online
2234,2026-03-16,P004,70,24999,False,0,Retail
2235,2026-03-17,P004,69,24999,True,15,Online
2236,2026-03-18,P004,75,24999,False,0,Online
2237,2026-03-19,P004,72,24999,True,5,Online
2238,2026-03-20,P004,62,24999,False,0,Online
2239,2026-03-21,P004,51,24999,False,0,Retail
2240,2026-03-22,P004,67,24999,True,5,Retail
2241,2026-03-23,P004,62,24999,False,0,Online
2242,2026-03-24,P004,71,24999,False,0,Online
2243,2026-03-25,P004,76,24999,False,0,B2B
2244,2026-03-26,P004,55,24999,False,0,Online
2245,2026-03-27,P004,77,24999,False,0,Retail
2246,2026-03-28,P004,60,24999,False,0,Retail
2247,2026-03-29,P004,49,24999,False,0,Online
2248,2026-03-30,P004,55,24999,False,0,Retail
2249,2026-03-31,P004,79,24999,True,20,Online
2250,2026-04-01,P004,69,24999,False,0,Online
2251,2026-04-02,P004,61,24999,False,0,B2B
2252,2026-04-03,P004,81,24999,False,0,Online
2253,2026-04-04,P004,48,24999,False,0,Online
2254,2026-04-05,P004,62,24999,False,0,Retail
2255,2026-04-06,P004,53,24999,False,0,Online
2256,2026-04-07,P004,73,24999,False,0,B2B
2257,2026-04-08,P004,75,24999,False,0,Online
2258,2026-04-09,P004,57,24999,False,0,Online
2259,2026-04-10,P004,63,24999,True,20,Online
2260,2026-04-11,P004,58,24999,False,0,Online
2261,2026-04-12,P004,56,24999,False,0,Online
2262,2026-04-13,P004,65,24999,False,0,Retail
2263,2026-04-14,P004,75,24999,False,0,Online
2264,2026-04-15,P004,53,24999,False,0,Retail
2265,2026-04-16,P004,68,24999,False,0,B2B
2266,2026-04-17,P004,78,24999,False,0,Online
2267,2026-04-18,P004,48,24999,False,0,Online
2268,2026-04-19,P004,57,24999,False,0,Online
2269,2026-04-20,P004,56,24999,False,0,Retail
2270,2026-04-21,P004,68,24999,False,0,Online
2271,2026-04-22,P004,71,24999,False,0,Online
2272,2026-04-23,P004,67,24999,False,0,Online
2273,2026-04-24,P004,65,24999,False,0,Retail
2274,2026-04-25,P004,53,24999,False,0,Online
2275,2026-04-26,P004,54,24999,False,0,Online
2276,2026-04-27,P004,59,24999,False,0,Online
2277,2026-04-28,P004,74,24999,False,0,Retail
2278,2026-04-29,P004,55,24999,False,0,Retail
2279,2026-04-30,P004,73,24999,False,0,Retail
2280,2026-05-01,P004,64,24999,False,0,Retail
2281,2026-05-02,P004,47,24999,False,0,Online
2282,2026-05-03,P004,51,24999,False,0,Online
2283,2026-05-04,P004,68,24999,False,0,Online
2284,2026-05-05,P004,56,24999,False,0,Online
2285,2026-05-06,P004,55,24999,False,0,Online
2286,2026-05-07,P004,63,24999,False,0,B2B
2287,2026-05-08,P004,75,24999,False,0,B2B
2288,2026-05-09,P004,52,24999,False,0,B2B
2289,2026-05-10,P004,49,24999,False,0,Retail
2290,2026-05-11,P004,78,24999,False,0,Retail
2291,2026-05-12,P004,80,24999,False,0,Online
2292,2026-05-13,P004,76,24999,False,0,Retail
2293,2026-05-14,P004,61,24999,False,0,Online
2294,2026-05-15,P004,52,24999,False,0,Online
2295,2026-05-16,P004,53,24999,False,0,Online
2296,2026-05-17,P004,57,24999,False,0,Online
2297,2026-05-18,P004,71,24999,False,0,B2B
2298,2026-05-19,P004,74,24999,False,0,Online
2299,2026-05-20,P004,71,24999,False,0,Online
2300,2026-05-21,P004,47,24999,False,0,Retail
2301,2026-05-22,P004,69,24999,False,0,B2B
2302,2026-05-23,P004,53,24999,False,0,Online
2303,2026-05-24,P004,57,24999,False,0,Retail
2304,2026-05-25,P004,62,24999,False,0,Online
2305,2026-05-26,P004,75,24999,False,0,Online
2306,2026-05-27,P004,91,24999,False,0,Retail
2307,2026-05-28,P004,70,24999,False,0,Online
2308,2026-05-29,P004,60,24999,False,0,Online
2309,2026-05-30,P004,83,24999,True,20,Online
2310,2026-05-31,P004,66,24999,False,0,Online
2311,2026-06-01,P004,62,24999,False,0,Online
2312,2026-06-02,P004,82,24999,False,0,Online
2313,2026-06-03,P004,68,24999,False,0,Online
2314,2026-06-04,P004,64,24999,False,0,Retail
2315,2026-06-05,P004,72,24999,False,0,B2B
2316,2026-06-06,P004,54,24999,False,0,Retail
2317,2026-06-07,P004,64,24999,False,0,B2B
2318,2026-06-08,P004,54,24999,False,0,Online
2319,2026-06-09,P004,60,24999,False,0,Retail
2320,2026-06-10,P004,56,24999,False,0,Online
2321,2026-06-11,P004,71,24999,False,0,Online
2322,2026-06-12,P004,63,24999,False,0,B2B
2323,2026-06-13,P004,56,24999,False,0,Online
2324,2026-06-14,P004,71,24999,False,0,Online
2325,2026-06-15,P004,65,24999,False,0,Online
2326,2026-06-16,P004,64,24999,False,0,Online
2327,2026-06-17,P004,57,24999,False,0,Online
2328,2026-06-18,P004,56,24999,False,0,Online
2329,2026-06-19,P004,67,24999,False,0,Retail
2330,2026-06-20,P004,57,24999,False,0,Online
2331,2026-06-21,P004,72,24999,True,20,B2B
2332,2026-06-22,P004,69,24999,False,0,Online
2333,2026-06-23,P004,57,24999,False,0,Online
2334,2026-06-24,P004,59,24999,False,0,Online
2335,2026-06-25,P004,72,24999,False,0,Online
2336,2026-06-26,P004,71,24999,False,0,Retail
2337,2026-06-27,P004,57,24999,False,0,Retail
2338,2026-06-28,P004,55,24999,False,0,Retail
2339,2026-06-29,P004,69,24999,False,0,Online
2340,2026-06-30,P004,56,24999,False,0,Retail
2341,2026-07-01,P004,78,24999,True,10,Retail
2342,2026-07-02,P004,67,24999,False,0,Online
2343,2026-07-03,P004,71,24999,False,0,Online
2344,2026-07-04,P004,56,24999,False,0,B2B
2345,2026-07-05,P004,55,24999,True,15,Retail
2346,2026-07-06,P004,66,24999,False,0,Retail
2347,2026-07-07,P004,65,24999,False,0,Online
2348,2026-07-08,P004,63,24999,False,0,Online
2349,2026-07-09,P004,68,24999,False,0,Online
2350,2026-07-10,P004,65,24999,False,0,Retail
2351,2026-07-11,P004,65,24999,False,0,Retail
2352,2026-07-12,P004,65,24999,False,0,Retail
2353,2026-07-13,P004,63,24999,False,0,B2B
2354,2026-07-14,P004,55,24999,False,0,Retail
2355,2026-07-15,P004,73,24999,False,0,Retail
2356,2026-07-16,P004,80,24999,True,20,B2B
2357,2026-07-17,P004,62,24999,False,0,Online
2358,2026-07-18,P004,70,24999,True,15,Retail
2359,2026-07-19,P004,42,24999,False,0,Online
2360,2026-07-20,P004,72,24999,False,0,Retail
2361,2026-07-21,P004,53,24999,False,0,Online
2362,2026-07-22,P004,55,24999,False,0,Retail
2363,2026-07-23,P004,57,24999,False,0,Online
2364,2026-07-24,P004,71,24999,False,0,Online
2365,2026-07-25,P004,49,24999,False,0,Retail
2366,2026-07-26,P004,95,24999,True,20,B2B
2367,2026-07-27,P004,65,24999,False,0,Online
2368,2026-07-28,P004,56,24999,False,0,Retail
2369,2026-07-29,P004,51,24999,False,0,Online
2370,2026-07-30,P004,77,24999,True,10,Online
2371,2026-07-31,P004,60,24999,False,0,Online
2372,2026-08-01,P004,57,24999,False,0,Retail
2373,2026-08-02,P004,74,24999,False,0,Retail
2374,2026-08-03,P004,74,24999,False,0,Online
2375,2026-08-04,P004,86,24999,False,0,B2B
2376,2026-08-05,P004,99,24999,False,0,Online
2377,2026-08-06,P004,67,24999,False,0,Online
2378,2026-08-07,P004,68,24999,False,0,Retail
2379,2026-08-08,P004,82,24999,True,10,Online
2380,2026-08-09,P004,64,24999,False,0,Online
2381,2026-08-10,P004,70,24999,False,0,Retail
2382,2026-08-11,P004,68,24999,False,0,Online
2383,2026-08-12,P004,81,24999,False,0,Online
2384,2026-08-13,P004,83,24999,False,0,B2B
2385,2026-08-14,P004,82,24999,False,0,Retail
2386,2026-08-15,P004,59,24999,False,0,Online
2387,2026-08-16,P004,72,24999,False,0,Online
2388,2026-08-17,P004,64,24999,False,0,Online
2389,2026-08-18,P004,90,24999,False,0,Retail
2390,2026-08-19,P004,80,24999,False,0,Retail
2391,2026-08-20,P004,59,24999,False,0,Online
2392,2026-08-21,P004,65,24999,False,0,Online
2393,2025-01-01,P005,32,14999,False,0,B2B
2394,2025-01-02,P005,41,14999,True,10,Retail
2395,2025-01-03,P005,38,14999,False,0,Retail
2396,2025-01-04,P005,28,14999,False,0,Online
2397,2025-01-05,P005,30,14999,False,0,Online
2398,2025-01-06,P005,34,14999,False,0,B2B
2399,2025-01-07,P005,40,14999,False,0,Retail
2400,2025-01-08,P005,39,14999,False,0,Online
2401,2025-01-09,P005,36,14999,False,0,Retail
2402,2025-01-10,P005,40,14999,False,0,Online
2403,2025-01-11,P005,32,14999,False,0,Online
2404,2025-01-12,P005,33,14999,False,0,Retail
2405,2025-01-13,P005,47,14999,False,0,Online
2406,2025-01-14,P005,45,14999,False,0,Retail
2407,2025-01-15,P005,33,14999,False,0,Retail
2408,2025-01-16,P005,43,14999,False,0,Online
2409,2025-01-17,P005,43,14999,False,0,Online
2410,2025-01-18,P005,30,14999,False,0,Retail
2411,2025-01-19,P005,44,14999,True,10,Retail
2412,2025-01-20,P005,46,14999,False,0,Online
2413,2025-01-21,P005,34,14999,False,0,Retail
2414,2025-01-22,P005,35,14999,False,0,Online
2415,2025-01-23,P005,44,14999,False,0,B2B
2416,2025-01-24,P005,50,14999,True,15,Online
2417,2025-01-25,P005,37,14999,False,0,Online
2418,2025-01-26,P005,36,14999,False,0,Retail
2419,2025-01-27,P005,54,14999,True,20,Online
2420,2025-01-28,P005,33,14999,False,0,Online
2421,2025-01-29,P005,44,14999,False,0,Retail
2422,2025-01-30,P005,51,14999,True,10,Online
2423,2025-01-31,P005,38,14999,False,0,Retail
2424,2025-02-01,P005,34,14999,False,0,Online
2425,2025-02-02,P005,33,14999,True,10,B2B
2426,2025-02-03,P005,48,14999,True,10,B2B
2427,2025-02-04,P005,42,14999,False,0,Online
2428,2025-02-05,P005,39,14999,False,0,Retail
2429,2025-02-06,P005,45,14999,False,0,Retail
2430,2025-02-07,P005,38,14999,False,0,B2B
2431,2025-02-08,P005,37,14999,False,0,Retail
2432,2025-02-09,P005,30,14999,False,0,Online
2433,2025-02-10,P005,48,14999,True,15,Retail
2434,2025-02-11,P005,38,14999,False,0,Retail
2435,2025-02-12,P005,40,14999,False,0,Online
2436,2025-02-13,P005,38,14999,False,0,Online
2437,2025-02-14,P005,50,14999,True,20,Online
2438,2025-02-15,P005,38,14999,False,0,Online
2439,2025-02-16,P005,33,14999,False,0,Retail
2440,2025-02-17,P005,32,14999,False,0,B2B
2441,2025-02-18,P005,55,14999,True,10,Online
2442,2025-02-19,P005,46,14999,False,0,Online
2443,2025-02-20,P005,33,14999,False,0,Online
2444,2025-02-21,P005,43,14999,False,0,Retail
2445,2025-02-22,P005,41,14999,True,15,B2B
2446,2025-02-23,P005,36,14999,False,0,Retail
2447,2025-02-24,P005,41,14999,False,0,Retail
2448,2025-02-25,P005,39,14999,False,0,Online
2449,2025-02-26,P005,36,14999,False,0,Online
